task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
486	44/183383	315278	rfPredict (28)	CACHED	0	2025-01-31 17:41:02.695	1m 5s	1m	-	-	-	-	-
312	66/5a41ca	316611	classifyAllAdata (374)	CACHED	0	2025-01-31 23:21:03.169	1m 5s	1m	-	-	-	-	-
466	b4/37713c	315386	rfPredict (168)	CACHED	0	2025-01-31 17:51:32.866	1m 5s	1m	-	-	-	-	-
513	80/931650	316201	predictSeurat (383)	CACHED	0	2025-01-31 21:36:18.053	2m 35s	2m 30s	-	-	-	-	-
496	e3/cdafe6	315421	rfPredict (204)	CACHED	0	2025-01-31 17:55:52.790	1m 5s	1m	-	-	-	-	-
471	ed/8b3bc3	315473	rfPredict (256)	CACHED	0	2025-01-31 18:01:17.841	1m 5s	60s	-	-	-	-	-
511	e7/319b6f	315582	rfPredict (336)	CACHED	0	2025-01-31 18:09:57.856	1m 5s	60s	-	-	-	-	-
540	8e/b57015	315799	predictSeurat (8)	CACHED	0	2025-01-31 18:21:52.796	5m 10s	5m 5s	-	-	-	-	-
314	de/fcda1b	316293	classifyAllAdata (54)	CACHED	0	2025-01-31 22:04:48.069	1m 5s	1m	-	-	-	-	-
528	d3/886735	315965	predictSeurat (163)	CACHED	0	2025-01-31 19:41:12.903	3m	2m 55s	-	-	-	-	-
493	f4/d96b6c	315378	rfPredict (160)	CACHED	0	2025-01-31 17:51:32.731	1m 5s	1m	-	-	-	-	-
539	1e/eb95f4	316037	predictSeurat (228)	CACHED	0	2025-01-31 20:14:07.942	4m 5s	4m	-	-	-	-	-
517	e9/573a4d	315726	rfPredict (424)	CACHED	0	2025-01-31 18:19:42.843	1m 5s	60s	-	-	-	-	-
321	3e/b3c4d9	316498	classifyAllAdata (263)	CACHED	0	2025-01-31 22:53:33.209	1m 5s	1m	-	-	-	-	-
545	dd/9ec360	315984	predictSeurat (184)	CACHED	0	2025-01-31 19:49:02.906	3m 15s	3m 10s	-	-	-	-	-
403	9a/933d27	315274	rfPredict (80)	CACHED	0	2025-01-31 17:40:32.839	1m 5s	1m	-	-	-	-	-
463	9a/5ed109	315336	rfPredict (124)	CACHED	0	2025-01-31 17:46:57.942	14.9s	10.1s	-	-	-	-	-
537	ba/2c16e0	315925	predictSeurat (119)	CACHED	0	2025-01-31 19:21:02.889	3m 35s	3m 30s	-	-	-	-	-
522	ab/f99142	316158	predictSeurat (339)	CACHED	0	2025-01-31 21:13:43.015	3m 35s	3m 30s	-	-	-	-	-
507	19/bae591	316046	predictSeurat (251)	CACHED	0	2025-01-31 20:18:07.947	4m 20s	4m 15s	-	-	-	-	-
460	36/587275	316102	predictSeurat (318)	CACHED	0	2025-01-31 20:45:47.992	9m 40s	9m 35s	-	-	-	-	-
552	5e/59caae	316218	predictSeurat (404)	CACHED	0	2025-01-31 21:43:28.047	5m 40s	5m 35s	-	-	-	-	-
504	1e/0b64a3	315539	rfPredict (292)	CACHED	0	2025-01-31 18:05:37.813	1m 5s	60s	-	-	-	-	-
520	51/27a03a	316024	predictSeurat (207)	CACHED	0	2025-01-31 20:07:37.931	3m 35s	3m 30s	-	-	-	-	-
492	0c/dfec8e	315323	rfPredict (116)	CACHED	0	2025-01-31 17:45:52.730	1m 5s	60s	-	-	-	-	-
481	95/c395d8	315761	rfPredict (432)	CACHED	0	2025-01-31 18:20:47.795	1m 5s	60s	-	-	-	-	-
546	51/87dd1d	316083	predictSeurat (316)	CACHED	0	2025-01-31 20:36:22.968	6m 20s	6m 15s	-	-	-	-	-
500	fc/75451b	315467	rfPredict (248)	CACHED	0	2025-01-31 18:00:12.899	1m 5s	60s	-	-	-	-	-
548	ef/c5dcdf	316076	predictSeurat (272)	CACHED	0	2025-01-31 20:33:07.965	5m 35s	5m 30s	-	-	-	-	-
323	23/87c069	316469	classifyAllAdata (233)	CACHED	0	2025-01-31 22:47:03.125	1m 5s	1m	-	-	-	-	-
543	2a/dcb52a	316188	predictSeurat (360)	CACHED	0	2025-01-31 21:28:08.045	4m 40s	4m 35s	-	-	-	-	-
518	0f/7434d6	315222	rfPredict (18)	CACHED	0	2025-01-31 17:35:02.777	1m 5s	60s	-	-	-	-	-
509	d7/14802a	315833	predictSeurat (31)	CACHED	0	2025-01-31 18:37:22.807	3m	2m 55s	-	-	-	-	-
550	70/cf2683	315968	predictSeurat (140)	CACHED	0	2025-01-31 19:42:12.904	4m 35s	4m 30s	-	-	-	-	-
529	76/3227cc	315413	rfPredict (194)	CACHED	0	2025-01-31 17:54:47.820	1m 5s	1m	-	-	-	-	-
515	67/68ebe1	315654	rfPredict (380)	CACHED	0	2025-01-31 18:15:22.766	1m 5s	1m	-	-	-	-	-
524	64/f104b7	315337	rfPredict (106)	CACHED	0	2025-01-31 17:46:57.977	14.8s	10.1s	-	-	-	-	-
532	b0/341942	315455	rfPredict (238)	CACHED	0	2025-01-31 17:59:07.860	1m 5s	60s	-	-	-	-	-
593	8d/29aacd	315921	predictSeurat (96)	CACHED	0	2025-01-31 19:19:32.864	3m 30s	3m 25s	-	-	-	-	-
536	16/3d0b7f	315572	rfPredict (326)	CACHED	0	2025-01-31 18:08:52.857	1m 5s	60s	-	-	-	-	-
341	73/49eab4	315977	classifyAllAdata (3)	CACHED	0	2025-01-31 19:46:47.902	1m 35s	1m 30s	-	-	-	-	-
534	9b/86fe67	315501	rfPredict (282)	CACHED	0	2025-01-31 18:04:32.809	1m 5s	60s	-	-	-	-	-
526	41/3f25d7	315369	rfPredict (150)	CACHED	0	2025-01-31 17:50:27.748	1m 5s	1m	-	-	-	-	-
521	d9/85819f	315298	rfPredict (62)	CACHED	0	2025-01-31 17:43:12.742	1m 5s	1m	-	-	-	-	-
553	39/339bd7	315840	predictSeurat (52)	CACHED	0	2025-01-31 18:40:17.823	5m 5s	5m	-	-	-	-	-
562	6e/67d6fd	315339	rfPredict (120)	CACHED	0	2025-01-31 17:47:12.831	1m 5s	1m	-	-	-	-	-
572	7c/f05a4a	315315	rfPredict (98)	CACHED	0	2025-01-31 17:44:47.929	1m 5s	1m	-	-	-	-	-
544	c0/32e58a	315716	rfPredict (414)	CACHED	0	2025-01-31 18:18:37.848	1m 5s	60s	-	-	-	-	-
577	db/00e2c3	315565	rfPredict (318)	CACHED	0	2025-01-31 18:07:47.903	1m 5s	60s	-	-	-	-	-
571	31/3c2ac3	315269	rfPredict (54)	CACHED	0	2025-01-31 17:39:57.769	1m 5s	59.9s	-	-	-	-	-
573	8a/902893	315360	rfPredict (142)	CACHED	0	2025-01-31 17:49:22.764	1m 5s	1m	-	-	-	-	-
575	61/ad2758	315449	rfPredict (230)	CACHED	0	2025-01-31 17:59:07.766	1m 5s	60s	-	-	-	-	-
569	a2/bfe204	315730	rfPredict (428)	CACHED	0	2025-01-31 18:19:42.903	1m 5s	60s	-	-	-	-	-
564	19/295a17	315427	rfPredict (208)	CACHED	0	2025-01-31 17:55:52.886	1m 5s	1m	-	-	-	-	-
597	aa/b0032c	315845	predictSeurat (23)	CACHED	0	2025-01-31 18:41:22.822	3m 40s	3m 35s	-	-	-	-	-
538	87/f568cd	315644	rfPredict (370)	CACHED	0	2025-01-31 18:14:17.765	1m 5s	1m	-	-	-	-	-
570	4f/216f06	315244	rfPredict (10)	CACHED	0	2025-01-31 17:37:17.776	1m 5s	1m	-	-	-	-	-
588	bc/4193e5	315651	rfPredict (377)	CACHED	0	2025-01-31 18:14:17.872	1m 5s	60s	-	-	-	-	-
596	3e/a11048	316053	predictSeurat (243)	CACHED	0	2025-01-31 20:22:12.961	3m 40s	3m 35s	-	-	-	-	-
567	93/52ca79	315614	rfPredict (340)	CACHED	0	2025-01-31 18:11:02.765	1m 5s	1m	-	-	-	-	-
574	38/52e5c5	315405	rfPredict (186)	CACHED	0	2025-01-31 17:53:42.848	1m 5s	1m	-	-	-	-	-
568	c1/76578f	315658	rfPredict (384)	CACHED	0	2025-01-31 18:15:22.827	1m 5s	60s	-	-	-	-	-
565	e6/eec48a	315469	rfPredict (252)	CACHED	0	2025-01-31 18:01:17.769	1m 5s	60s	-	-	-	-	-
338	8e/d8cc99	316338	classifyAllAdata (102)	CACHED	0	2025-01-31 22:14:38.080	2m 40s	2m 35s	-	-	-	-	-
589	63/c7448c	315723	rfPredict (421)	CACHED	0	2025-01-31 18:19:42.792	1m 5s	60s	-	-	-	-	-
601	0e/51fec2	316015	predictSeurat (199)	CACHED	0	2025-01-31 20:04:07.945	3m 20s	3m 15s	-	-	-	-	-
559	cf/e09488	315273	rfPredict (32)	CACHED	0	2025-01-31 17:40:32.703	60s	55s	-	-	-	-	-
584	f9/55b669	315422	rfPredict (201)	CACHED	0	2025-01-31 17:55:52.807	1m 5s	1m	-	-	-	-	-
585	76/93eaf4	315463	rfPredict (245)	CACHED	0	2025-01-31 18:00:12.834	1m 5s	60s	-	-	-	-	-
590	b5/9a902a	315217	rfPredict (22)	CACHED	0	2025-01-31 17:34:02.972	1m 5s	1m	-	-	-	-	-
327	34/1e8605	316369	classifyAllAdata (130)	CACHED	0	2025-01-31 22:22:18.086	1m 5s	1m	-	-	-	-	-
591	69/40e2c7	315259	rfPredict (66)	CACHED	0	2025-01-31 17:38:52.761	1m 5s	1m	-	-	-	-	-
587	84/034492	315580	rfPredict (333)	CACHED	0	2025-01-31 18:09:57.825	1m 5s	60s	-	-	-	-	-
328	37/d96de1	316609	classifyAllAdata (371)	CACHED	0	2025-01-31 23:20:23.168	1m 5s	1m	-	-	-	-	-
335	5c/987598	316578	classifyAllAdata (342)	CACHED	0	2025-01-31 23:12:23.155	26m	25m 55s	-	-	-	-	-
343	47/8a891f	316286	classifyAllAdata (48)	CACHED	0	2025-01-31 22:03:23.065	1m 5s	1m	-	-	-	-	-
599	90/943747	316198	predictSeurat (375)	CACHED	0	2025-01-31 21:32:48.108	3m 40s	3m 35s	-	-	-	-	-
347	ab/245b7a	316514	classifyAllAdata (276)	CACHED	0	2025-01-31 22:58:08.145	1m 5s	1m	-	-	-	-	-
561	46/141dc7	315276	rfPredict (76)	CACHED	0	2025-01-31 17:40:33.000	1m 5s	1m	-	-	-	-	-
583	b1/be1d73	315375	rfPredict (157)	CACHED	0	2025-01-31 17:50:27.849	1m 5s	1m	-	-	-	-	-
582	9e/49183e	315319	rfPredict (113)	CACHED	0	2025-01-31 17:45:22.764	1m 5s	1m	-	-	-	-	-
580	ad/f269a9	315228	rfPredict (25)	CACHED	0	2025-01-31 17:35:37.918	1m 5s	1m	-	-	-	-	-
586	50/66019a	315537	rfPredict (289)	CACHED	0	2025-01-31 18:05:37.783	1m 5s	60s	-	-	-	-	-
337	ba/3f0008	316641	classifyAllAdata (403)	CACHED	0	2025-01-31 23:28:53.220	2m 10s	2m 5s	-	-	-	-	-
325	08/70a50c	316303	classifyAllAdata (65)	CACHED	0	2025-01-31 22:06:33.099	1m 5s	1m	-	-	-	-	-
350	fe/0b7582	316567	classifyAllAdata (329)	CACHED	0	2025-01-31 23:10:28.154	1m 5s	1m	-	-	-	-	-
579	25/456f50	315698	rfPredict (406)	CACHED	0	2025-01-31 18:17:32.873	1m 5s	60s	-	-	-	-	-
563	54/0a1b2d	315382	rfPredict (164)	CACHED	0	2025-01-31 17:51:32.804	1m 5s	1m	-	-	-	-	-
592	8b/8a0e74	315313	rfPredict (110)	CACHED	0	2025-01-31 17:44:47.831	1m 5s	60s	-	-	-	-	-
333	79/3ab0e5	316457	classifyAllAdata (219)	CACHED	0	2025-01-31 22:43:48.170	1m 5s	1m	-	-	-	-	-
566	f3/7bce26	315543	rfPredict (296)	CACHED	0	2025-01-31 18:05:37.874	1m 5s	60s	-	-	-	-	-
578	f9/085dea	315637	rfPredict (362)	CACHED	0	2025-01-31 18:13:12.819	1m 5s	60s	-	-	-	-	-
581	22/cb5135	315287	rfPredict (69)	CACHED	0	2025-01-31 17:41:38.148	1m 5s	1m	-	-	-	-	-
345	41/6b983b	316315	classifyAllAdata (77)	CACHED	0	2025-01-31 22:08:53.074	1m 5s	1m	-	-	-	-	-
576	51/75040a	315492	rfPredict (274)	CACHED	0	2025-01-31 18:03:27.818	1m 5s	60s	-	-	-	-	-
319	20/951103	316409	classifyAllAdata (170)	CACHED	0	2025-01-31 22:32:03.109	1m 5s	60s	-	-	-	-	-
603	16/76b5d7	316109	predictSeurat (331)	CACHED	0	2025-01-31 20:50:22.994	3m 20s	3m 15s	-	-	-	-	-
353	4f/503fd3	316559	classifyAllAdata (322)	CACHED	0	2025-01-31 23:09:08.164	1m 5s	1m	-	-	-	-	-
600	56/13a0b1	315373	rfPredict (154)	CACHED	0	2025-01-31 17:50:27.815	1m 5s	1m	-	-	-	-	-
348	b2/736d34	316382	classifyAllAdata (144)	CACHED	0	2025-01-31 22:26:38.095	1m 5s	1m	-	-	-	-	-
619	0a/1c3df6	316141	predictSeurat (299)	CACHED	0	2025-01-31 21:06:28.015	3m 35s	3m 30s	-	-	-	-	-
629	cc/5be7d4	316009	predictSeurat (194)	CACHED	0	2025-01-31 20:01:02.921	3m 25s	3m 20s	-	-	-	-	-
605	44/cd0e82	316119	predictSeurat (287)	CACHED	0	2025-01-31 20:54:27.997	4m 20s	4m 15s	-	-	-	-	-
358	40/7699cf	316667	classifyAllAdata (429)	CACHED	0	2025-01-31 23:34:03.186	25m 50s	25m 45s	-	-	-	-	-
630	78/3a62bd	316136	predictSeurat (326)	CACHED	0	2025-01-31 21:04:08.006	3m 40s	3m 35s	-	-	-	-	-
607	4a/a4ca10	315940	predictSeurat (155)	CACHED	0	2025-01-31 19:29:07.905	2m 40s	2m 35s	-	-	-	-	-
622	42/ed66d4	316243	predictSeurat (431)	CACHED	0	2025-01-31 21:54:28.064	3m 45s	3m 40s	-	-	-	-	-
625	00/9db7d4	316033	predictSeurat (238)	CACHED	0	2025-01-31 20:11:12.937	4m 15s	4m 10s	-	-	-	-	-
614	df/c68c1e	316056	predictSeurat (255)	CACHED	0	2025-01-31 20:23:02.954	4m 25s	4m 20s	-	-	-	-	-
623	c6/b816d2	315879	predictSeurat (79)	CACHED	0	2025-01-31 18:59:32.849	3m 40s	3m 35s	-	-	-	-	-
624	c3/70903a	315915	predictSeurat (123)	CACHED	0	2025-01-31 19:15:57.864	4m 40s	4m 35s	-	-	-	-	-
626	8d/b5c54c	315821	predictSeurat (18)	CACHED	0	2025-01-31 18:30:27.792	2m 35s	2m 30s	-	-	-	-	-
615	9d/0f1b9a	315800	predictSeurat (35)	CACHED	0	2025-01-31 18:21:52.811	4m 35s	4m 30s	-	-	-	-	-
613	1c/09d0e3	315916	predictSeurat (111)	CACHED	0	2025-01-31 19:15:57.882	4m 40s	4m 35s	-	-	-	-	-
355	6a/c8e2f0	316547	classifyAllAdata (309)	CACHED	0	2025-01-31 23:05:43.153	60s	55s	-	-	-	-	-
357	ce/04fddf	316585	classifyAllAdata (348)	CACHED	0	2025-01-31 23:14:18.172	1m 5s	1m	-	-	-	-	-
331	8d/0e0697	316389	classifyAllAdata (152)	CACHED	0	2025-01-31 22:27:43.125	1m 5s	1m	-	-	-	-	-
616	44/bce918	316134	predictSeurat (387)	CACHED	0	2025-01-31 21:02:53.013	2m 40s	2m 35s	-	-	-	-	-
633	c3/0a5d12	315944	predictSeurat (150)	CACHED	0	2025-01-31 19:30:12.905	3m 55s	3m 50s	-	-	-	-	-
612	67/a9269b	315853	predictSeurat (67)	CACHED	0	2025-01-31 18:45:22.822	4m 35s	4m 30s	-	-	-	-	-
631	e2/b6d110	316079	predictSeurat (282)	CACHED	0	2025-01-31 20:34:42.976	4m	3m 55s	-	-	-	-	-
617	fb/643539	316011	predictSeurat (211)	CACHED	0	2025-01-31 20:01:27.929	3m	2m 55s	-	-	-	-	-
618	2f/79a47a	316138	predictSeurat (343)	CACHED	0	2025-01-31 21:04:53.015	3m 40s	3m 35s	-	-	-	-	-
628	b2/9ec791	316183	predictSeurat (370)	CACHED	0	2025-01-31 21:27:33.032	4m 10s	4m 5s	-	-	-	-	-
609	a0/853777	316229	predictSeurat (419)	CACHED	0	2025-01-31 21:48:43.052	3m 40s	3m 35s	-	-	-	-	-
634	1f/61ad7d	316226	predictSeurat (414)	CACHED	0	2025-01-31 21:47:43.051	3m 35s	3m 30s	-	-	-	-	-
637	e3/ea3ced	315918	predictSeurat (106)	CACHED	0	2025-01-31 19:17:32.859	3m 30s	3m 25s	-	-	-	-	-
635	a9/88ac8d	315835	predictSeurat (62)	CACHED	0	2025-01-31 18:37:22.838	3m	2m 55s	-	-	-	-	-
606	bb/d329e2	315417	rfPredict (198)	CACHED	0	2025-01-31 17:54:47.893	1m 5s	1m	-	-	-	-	-
639	81/27fcdc	315819	predictSeurat (19)	CACHED	0	2025-01-31 18:30:02.801	8m 20s	8m 15s	-	-	-	-	-
414	39/2b9914	316723	classifyAllSeurat (45)	CACHED	0	2025-01-31 23:48:28.206	1m 5s	60s	-	-	-	-	-
638	e3/991f96	316028	predictSeurat (239)	CACHED	0	2025-01-31 20:09:47.948	7m 40s	7m 35s	-	-	-	-	-
412	46/0ee7b7	316804	classifyAllSeurat (126)	CACHED	0	2025-02-01 00:07:28.226	4m 40s	4m 35s	-	-	-	-	-
420	f4/1c02b7	316902	classifyAllSeurat (224)	CACHED	0	2025-02-01 00:32:58.287	1m 5s	1m	-	-	-	-	-
415	b9/5833df	316939	classifyAllSeurat (261)	CACHED	0	2025-02-01 00:40:23.282	1m 5s	1m	-	-	-	-	-
641	4e/353f23	316004	predictSeurat (195)	CACHED	0	2025-01-31 19:58:32.918	8m 35s	8m 30s	-	-	-	-	-
642	29/e9eccf	316125	predictSeurat (327)	CACHED	0	2025-01-31 20:58:23.019	7m 35s	7m 30s	-	-	-	-	-
657	8a/19565d	315858	predictSeurat (43)	CACHED	0	2025-01-31 18:49:37.820	3m 35s	3m 30s	-	-	-	-	-
646	44/4a7c28	316127	predictSeurat (283)	CACHED	0	2025-01-31 20:58:48.008	7m 40s	7m 35s	-	-	-	-	-
647	96/f600b3	315960	predictSeurat (151)	CACHED	0	2025-01-31 19:37:43.002	8m 40s	8m 35s	-	-	-	-	-
410	c4/357abc	316906	classifyAllSeurat (228)	CACHED	0	2025-02-01 00:33:53.331	1m 5s	1m	-	-	-	-	-
649	1a/cc3799	316168	predictSeurat (415)	CACHED	0	2025-01-31 21:18:48.022	8m 45s	8m 40s	-	-	-	-	-
652	fa/5bada4	315919	predictSeurat (107)	CACHED	0	2025-01-31 19:19:02.873	8m 35s	8m 30s	-	-	-	-	-
640	a7/875eb6	316128	predictSeurat (371)	CACHED	0	2025-01-31 20:59:03.004	8m 15s	8m 10s	-	-	-	-	-
651	8a/2e4b08	315844	predictSeurat (63)	CACHED	0	2025-01-31 18:40:22.867	9m 40s	9m 35s	-	-	-	-	-
665	ac/30e73b	315946	predictSeurat (175)	CACHED	0	2025-01-31 19:31:08.119	3m 35s	3m 30s	-	-	-	-	-
668	30/9069fa	315880	predictSeurat (87)	CACHED	0	2025-01-31 18:59:32.866	2m 40s	2m 35s	-	-	-	-	-
662	ce/fe23c5	316171	predictSeurat (351)	CACHED	0	2025-01-31 21:20:28.033	3m 35s	3m 30s	-	-	-	-	-
670	34/9ba2de	315928	predictSeurat (131)	CACHED	0	2025-01-31 19:23:02.878	3m	2m 55s	-	-	-	-	-
654	2e/9564b3	316054	predictSeurat (263)	CACHED	0	2025-01-31 20:22:28.035	3m 40s	3m 35s	-	-	-	-	-
660	47/447953	316008	predictSeurat (219)	CACHED	0	2025-01-31 20:00:02.919	3m 25s	3m 20s	-	-	-	-	-
418	3c/8a8017	316984	classifyAllSeurat (306)	CACHED	0	2025-02-01 00:49:53.288	4m 20s	4m 15s	-	-	-	-	-
659	e3/9736ba	316210	predictSeurat (395)	CACHED	0	2025-01-31 21:38:53.055	3m 35s	3m 30s	-	-	-	-	-
620	63/338742	315948	predictSeurat (167)	CACHED	0	2025-01-31 19:33:07.892	3m 40s	3m 35s	-	-	-	-	-
666	84/9c3bf5	316240	predictSeurat (439)	CACHED	0	2025-01-31 21:53:48.055	2m 40s	2m 35s	-	-	-	-	-
425	09/85ab72	316966	classifyAllSeurat (288)	CACHED	0	2025-02-01 00:46:33.286	1m 5s	1m	-	-	-	-	-
433	65/8e2692	317018	classifyAllSeurat (340)	CACHED	0	2025-02-01 00:56:58.301	1m 5s	1m	-	-	-	-	-
421	ce/64fcae	316845	classifyAllSeurat (167)	CACHED	0	2025-02-01 00:18:53.284	4m 40s	4m 35s	-	-	-	-	-
405	bf/39f820	316685	classifyAllSeurat (7)	CACHED	0	2025-01-31 23:39:13.204	1m 5s	1m	-	-	-	-	-
674	c4/844fa9	315805	predictSeurat (42)	CACHED	0	2025-01-31 18:21:52.888	4m 35s	4m 30s	-	-	-	-	-
676	68/218fee	316208	predictSeurat (394)	CACHED	0	2025-01-31 21:38:33.043	4m 30s	4m 25s	-	-	-	-	-
680	e4/8ff9d1	316166	predictSeurat (350)	CACHED	0	2025-01-31 21:17:53.023	4m 40s	4m 35s	-	-	-	-	-
664	b7/c4a412	316086	predictSeurat (307)	CACHED	0	2025-01-31 20:38:43.044	3m 40s	3m 35s	-	-	-	-	-
653	f2/6c4779	315577	rfPredict (330)	CACHED	0	2025-01-31 18:09:57.780	1m 5s	60s	-	-	-	-	-
426	a6/c7fb58	316849	classifyAllSeurat (171)	CACHED	0	2025-02-01 00:19:43.248	1m 5s	1m	-	-	-	-	-
447	36/10dd37	316765	classifyAllSeurat (87)	CACHED	0	2025-01-31 23:57:53.215	1m 5s	1m	-	-	-	-	-
453	0a/1b4008	316880	classifyAllSeurat (202)	CACHED	0	2025-02-01 00:27:13.710	1m 5s	1m	-	-	-	-	-
441	83/8175cb	316968	classifyAllSeurat (290)	CACHED	0	2025-02-01 00:47:13.308	1m 5s	1m	-	-	-	-	-
431	ad/dc8d38	317057	classifyAllSeurat (379)	CACHED	0	2025-02-01 01:07:58.317	1m 5s	1m	-	-	-	-	-
610	a9/a7139a	315459	rfPredict (242)	CACHED	0	2025-01-31 18:00:12.767	1m 5s	60s	-	-	-	-	-
407	f7/9c88da	316785	classifyAllSeurat (107)	CACHED	0	2025-02-01 00:03:43.240	1m 5s	1m	-	-	-	-	-
456	af/a9569a	316934	classifyAllSeurat (256)	CACHED	0	2025-02-01 00:39:23.280	4m 35s	4m 30s	-	-	-	-	-
650	3e/64551e	315505	rfPredict (286)	CACHED	0	2025-01-31 18:04:32.873	1m 5s	60s	-	-	-	-	-
423	f7/a1cbb0	316796	classifyAllSeurat (118)	CACHED	0	2025-02-01 00:05:28.222	1m 5s	1m	-	-	-	-	-
655	93/8a5a7a	315650	rfPredict (374)	CACHED	0	2025-01-31 18:14:17.858	1m 5s	60s	-	-	-	-	-
658	b5/583375	315719	rfPredict (418)	CACHED	0	2025-01-31 18:18:37.908	1m 5s	60s	-	-	-	-	-
678	82/076ef5	316006	predictSeurat (218)	CACHED	0	2025-01-31 19:59:22.943	4m 45s	4m 40s	-	-	-	-	-
663	bf/b3fb44	315324	rfPredict (88)	CACHED	0	2025-01-31 17:45:52.860	1m 5s	1m	-	-	-	-	-
428	3b/85105b	316851	classifyAllSeurat (172)	CACHED	0	2025-02-01 00:20:38.255	1m 5s	1m	-	-	-	-	-
437	b8/c5f5b8	316860	classifyAllSeurat (182)	CACHED	0	2025-02-01 00:22:48.276	1m 5s	1m	-	-	-	-	-
669	e1/88c824	315352	rfPredict (132)	CACHED	0	2025-01-31 17:48:17.969	1m 5s	1m	-	-	-	-	-
703	49/21f236	316013	predictSeurat (215)	CACHED	0	2025-01-31 20:03:27.935	3m 40s	3m 35s	-	-	-	-	-
661	cc/7e4214	315307	rfPredict (44)	CACHED	0	2025-01-31 17:43:47.899	1m 5s	1m	-	-	-	-	-
687	6a/23290d	316245	predictSeurat (438)	CACHED	0	2025-01-31 21:55:18.054	3m 35s	3m 30s	-	-	-	-	-
445	b3/d24f02	317020	classifyAllSeurat (342)	CACHED	0	2025-02-01 00:57:28.303	1m 5s	1m	-	-	-	-	-
690	94/90d2f6	315920	predictSeurat (130)	CACHED	0	2025-01-31 19:19:02.890	3m 35s	3m 30s	-	-	-	-	-
688	f1/04c12a	315882	predictSeurat (86)	CACHED	0	2025-01-31 19:00:07.857	3m 25s	3m 20s	-	-	-	-	-
684	8e/cdd3e1	315951	predictSeurat (174)	CACHED	0	2025-01-31 19:34:07.920	3m 35s	3m 30s	-	-	-	-	-
702	71/0ac4f9	316203	predictSeurat (391)	CACHED	0	2025-01-31 21:36:53.040	5m 35s	5m 30s	-	-	-	-	-
672	20/3f3663	316061	predictSeurat (262)	CACHED	0	2025-01-31 20:26:07.957	3m 40s	3m 35s	-	-	-	-	-
673	ed/0922e7	315439	rfPredict (220)	CACHED	0	2025-01-31 17:58:02.765	1m 5s	60s	-	-	-	-	-
671	67/a2ba02	315392	rfPredict (176)	CACHED	0	2025-01-31 17:52:37.798	1m 5s	1m	-	-	-	-	-
677	9b/872fe1	315482	rfPredict (264)	CACHED	0	2025-01-31 18:02:22.817	1m 5s	60s	-	-	-	-	-
679	60/000367	315554	rfPredict (308)	CACHED	0	2025-01-31 18:06:42.882	1m 5s	60s	-	-	-	-	-
695	49/be7006	316058	predictSeurat (259)	CACHED	0	2025-01-31 20:24:27.964	5m	4m 55s	-	-	-	-	-
439	d5/94e949	317087	classifyAllSeurat (409)	CACHED	0	2025-02-01 01:16:28.372	1m 5s	59.9s	-	-	-	-	-
705	21/c307cb	316133	predictSeurat (347)	CACHED	0	2025-01-31 21:01:58.010	4m 35s	4m 30s	-	-	-	-	-
681	6c/5127af	315627	rfPredict (352)	CACHED	0	2025-01-31 18:12:07.815	1m 5s	60s	-	-	-	-	-
717	a8/4a3da1	316114	predictSeurat (303)	CACHED	0	2025-01-31 20:52:38.008	5m 45s	5m 40s	-	-	-	-	-
698	e4/14f800	315829	predictSeurat (39)	CACHED	0	2025-01-31 18:34:17.803	4m 40s	4m 35s	-	-	-	-	-
474	4f/8f2f4b	316757	classifyAllSeurat (79)	CACHED	0	2025-01-31 23:55:23.214	4m 30s	4m 25s	-	-	-	-	-
691	48/4caaa1	315292	rfPredict (95)	CACHED	0	2025-01-31 17:42:37.702	60s	55s	-	-	-	-	-
485	4f/bcf6e0	317074	classifyAllSeurat (395)	CACHED	0	2025-02-01 01:12:18.382	1m 5s	1m	-	-	-	-	-
449	79/b2631a	317062	classifyAllSeurat (384)	CACHED	0	2025-02-01 01:09:23.366	1m 5s	1m	-	-	-	-	-
443	a5/2c18ed	317064	classifyAllSeurat (386)	CACHED	0	2025-02-01 01:10:08.340	4m 20s	4m 15s	-	-	-	-	-
718	df/bcb248	315942	predictSeurat (171)	CACHED	0	2025-01-31 19:29:47.878	5m 20s	5m 15s	-	-	-	-	-
477	ef/22693e	317116	classifyAllSeurat (438)	CACHED	0	2025-02-01 01:22:53.333	1m 5s	1m	-	-	-	-	-
686	ba/147325	315233	rfPredict (7)	CACHED	0	2025-01-31 17:36:12.792	1m 5s	1m	-	-	-	-	-
689	71/12f2d1	315285	rfPredict (51)	CACHED	0	2025-01-31 17:41:37.966	1m 5s	1m	-	-	-	-	-
683	dd/66a950	315669	rfPredict (396)	CACHED	0	2025-01-31 18:16:27.851	1m 5s	60s	-	-	-	-	-
685	67/4fb8ab	315798	rfPredict (440)	CACHED	0	2025-01-31 18:21:52.780	1m 5s	1m	-	-	-	-	-
436	cb/110a43	316770	classifyAllSeurat (92)	CACHED	0	2025-01-31 23:59:53.279	1m 5s	1m	-	-	-	-	-
465	c5/84cb5e	316686	classifyAllSeurat (8)	CACHED	0	2025-01-31 23:39:13.224	1m 5s	1m	-	-	-	-	-
802	a1/1abcc2	316071	predictSeurat (271)	CACHED	0	2025-01-31 20:30:32.988	2m 40s	2m 35s	-	-	-	-	-
